person,city
28587302329187,867
28587302329194,1352
28587302329199,765
28587302329206,1058
28587302329229,1198
28587302329230,1021
28587302329251,1300
28587302329258,882
28587302329293,514
28587302329311,919
28587302329333,288
28587302329336,1109
28587302329353,1147
28587302329391,506
28587302329394,1437
28587302329441,814
28587302329472,509
28587302329480,211
28587302329489,587
28587302329524,131
28587302329547,968
28587302329553,885
28587302329569,896
28587302329574,1306
28587302329577,376
28587302329595,859
28587302329639,891
28587302329645,359
28587302329647,519
28587302329671,199
28587302329674,271
28587302329676,650
28587302329684,812
28587302329802,1383
28587302329806,1212
28587302329829,1180
28587302329837,334
28587302329871,517
28587302329882,511
28587302329890,1172
28587302329901,278
28587302329905,875
28587302329929,891
28587302329948,619
28587302329970,890
28587302330000,458
28587302330052,425
28587302330079,567
28587302330081,1350
28587302330087,1287
28587302330093,473
28587302330098,1314
28587302330099,1026
28587302330119,464
28587302330125,300
28587302330134,1030
28587302330150,994
28587302330160,517
28587302330207,646
28587302330216,289
28587302330225,178
28587302330231,488
28587302330246,585
28587302330248,510
28587302330249,1134
28587302330254,234
28587302330269,488
28587302330272,742
28587302330278,611
28587302330314,1146
28587302330344,1305
28587302330355,594
28587302330372,1113
28587302330388,925
28587302330416,1111
28587302330446,149
28587302330450,1048
28587302330467,855
28587302330491,1360
28587302330494,518
28587302330500,983
28587302330510,968
28587302330512,1380
28587302330559,1205
28587302330561,1248
28587302330581,1344
28587302330608,1399
28587302330619,122
28587302330641,420
28587302330647,1286
28587302330649,1190
28587302330660,1309
28587302330701,307
28587302330703,1385
28587302330711,1222
28587302330713,1235
28587302330740,653
28587302330741,1415
28587302330742,140
28587302330784,993
28587302330827,684
28587302330830,833
28587302330839,204
28587302330840,549
28587302330843,1342
28587302330873,894
28587302330894,421
28587302330901,806
28587302330955,741
28587302330970,1078
28587302331001,313
28587302331024,1169
28587302331032,1245
28587302331106,1350
28587302331120,931
28587302331130,463
28587302331138,223
28587302331141,1292
28587302331142,550
28587302331183,848
28587302331189,139
28587302331193,937
28587302331208,306
28587302331214,264
28587302331233,769
28587302331238,1126
28587302331254,1260
28587302331261,906
28587302331271,1011
28587302331285,752
28587302331289,431
28587302331312,290
28587302331319,985
28587302331325,1187
28587302331346,1022
28587302331357,1031
28587302331392,1338
28587302331402,1038
28587302331403,1425
28587302331428,533
28587302331472,217
28587302331489,555
28587302331514,1273
28587302331559,919
28587302331572,1137
28587302331603,1236
28587302331608,1317
28587302331623,1031
28587302331656,695
28587302331673,811
28587302331683,1117
28587302331774,346
28587302331779,320
28587302331803,1194
28587302331809,816
28587302331828,412
28587302331844,798
28587302331852,1215
28587302331874,580
28587302331910,820
28587302331916,693
28587302331931,715
28587302331932,706
28587302331933,198
28587302331951,1366
28587302331974,733
28587302331986,404
28587302331993,1339
28587302332013,1204
28587302332032,728
28587302332033,884
28587302332046,876
28587302332051,709
28587302332057,1070
28587302332145,1389
28587302332157,1186
28587302332223,1070
28587302332241,681
28587302332256,1399
28587302332259,1192
28587302332282,1132
28587302332291,901
28587302332293,432
28587302332306,168
28587302332315,267
28587302332319,654
28587302332330,443
28587302332360,1295
28587302332385,156
28587302332388,229
28587302332395,1412
28587302332403,1305
28587302332435,696
28587302332495,700
28587302332497,1245
28587302332499,346
28587302332552,1007
28587302332554,1327
28587302332574,370
28587302332595,1340
28587302332596,258
28587302332610,160
28587302332619,1036
28587302332623,1038
28587302332650,1365
28587302332664,603
28587302332682,1203
28587302332688,1363
28587302332706,308
28587302332707,1339
28587302332757,552
28587302332772,922
28587302332779,766
28587302332830,1420
28587302332842,283
28587302332864,883
28587302332907,947
28587302332943,1324
28587302332959,646
28587302332978,1087
28587302333088,660
28587302333120,463
28587302333124,472
28587302333127,281
28587302333130,830
28587302333137,448
28587302333144,728
28587302333167,409
28587302333172,1214
28587302333174,533
30786325577731,866
30786325577740,1073
30786325577780,678
30786325577808,791
30786325577829,599
30786325577830,1205
30786325577866,807
30786325577874,1207
30786325577878,745
30786325577908,1435
30786325577912,945
30786325577931,335
30786325577965,383
30786325577975,529
30786325577982,564
30786325577987,760
30786325578014,769
30786325578027,624
30786325578070,1344
30786325578081,499
30786325578118,1254
30786325578127,1342
30786325578146,187
30786325578153,1449
30786325578155,136
30786325578161,921
30786325578192,1268
30786325578233,769
30786325578234,939
30786325578243,767
30786325578256,716
30786325578269,669
30786325578292,647
30786325578336,1118
30786325578359,1366
30786325578372,831
30786325578403,554
30786325578407,399
30786325578411,576
30786325578435,395
30786325578516,923
30786325578529,1110
30786325578560,883
30786325578561,1219
30786325578583,685
30786325578599,713
30786325578618,662
30786325578631,884
30786325578668,879
30786325578687,1334
30786325578695,824
30786325578699,338
30786325578737,797
30786325578742,635
30786325578746,208
30786325578759,726
30786325578763,771
30786325578770,1080
30786325578774,1421
30786325578796,1011
30786325578829,275
30786325578875,225
30786325578891,1014
30786325578901,841
30786325578931,1136
30786325578940,1069
30786325578960,879
30786325578962,146
30786325578968,1210
30786325578969,496
30786325578972,769
30786325579007,670
30786325579024,765
30786325579031,1216
30786325579078,240
30786325579131,702
30786325579132,1265
30786325579133,1331
30786325579141,952
30786325579149,491
30786325579204,1277
30786325579209,680
30786325579235,172
30786325579242,822
30786325579297,213
30786325579305,510
30786325579308,366
30786325579319,1157
30786325579325,761
30786325579326,157
30786325579327,906
30786325579356,709
30786325579429,823
30786325579449,255
30786325579477,279
30786325579495,959
30786325579509,1401
30786325579519,494
30786325579529,1092
30786325579531,592
30786325579561,551
30786325579577,665
30786325579585,1089
30786325579594,1056
30786325579605,746
30786325579616,149
30786325579662,660
30786325579686,1250
30786325579727,315
30786325579729,855
30786325579741,262
30786325579744,820
30786325579745,1147
30786325579746,914
30786325579754,436
30786325579769,1071
30786325579774,577
30786325579797,185
30786325579807,765
30786325579812,719
30786325579844,1131
30786325579846,442
30786325579859,319
30786325579870,198
30786325579882,427
30786325579883,324
30786325579889,1330
30786325579892,414
30786325579933,1398
30786325579938,1332
30786325579950,497
30786325579963,815
30786325579994,1406
30786325580021,1396
30786325580031,1178
30786325580053,1431
30786325580071,783
30786325580092,200
30786325580112,973
30786325580127,1239
30786325580142,1426
30786325580149,667
30786325580151,950
30786325580159,731
30786325580165,683
30786325580176,1349
30786325580199,488
30786325580242,770
30786325580265,844
30786325580281,824
30786325580282,867
30786325580325,427
30786325580327,941
30786325580361,1394
30786325580384,391
30786325580394,712
30786325580398,490
30786325580399,1041
30786325580420,1192
30786325580429,652
30786325580450,581
30786325580485,1304
30786325580490,680
30786325580499,835
30786325580521,149
30786325580548,1195
30786325580550,1339
30786325580572,1124
30786325580599,335
30786325580602,250
30786325580673,980
30786325580674,235
30786325580695,560
30786325580704,1192
30786325580721,1175
30786325580726,1375
30786325580727,991
30786325580732,1320
30786325580740,399
30786325580765,375
30786325580769,485
30786325580776,1301
30786325580791,459
30786325580804,382
30786325580854,120
30786325580873,549
30786325580915,1211
30786325580942,729
30786325580960,1360
30786325580976,1129
30786325580979,456
30786325580998,208
30786325581003,239
30786325581005,389
30786325581018,1364
30786325581019,1422
30786325581054,178
30786325581056,1177
30786325581067,1185
30786325581069,1086
30786325581075,1382
30786325581083,201
30786325581126,327
30786325581144,530
30786325581166,1348
30786325581167,1037
30786325581170,1278
30786325581174,413
30786325581183,1140
30786325581188,321
30786325581192,409
30786325581207,1123
30786325581215,409
30786325581221,182
30786325581226,230
30786325581241,1135
30786325581267,225
30786325581270,875
30786325581271,1339
30786325581274,868
30786325581287,699
30786325581297,694
30786325581300,283
30786325581317,577
30786325581320,291
30786325581396,127
30786325581417,1170
30786325581422,186
30786325581435,1310
30786325581465,209
30786325581469,967
30786325581477,130
30786325581481,1439
30786325581528,1328
30786325581529,134
30786325581541,1447
30786325581580,136
30786325581610,1039
30786325581627,451
30786325581633,441
30786325581647,523
30786325581667,920
30786325581677,791
30786325581688,539
30786325581709,272
30786325581727,1252
30786325581729,1079
30786325581746,575
30786325581752,656
30786325581786,792
30786325581787,506
30786325581798,979
30786325581809,1384
30786325581865,702
30786325581869,294
30786325581872,456
30786325581879,585
30786325581881,697
30786325581887,810
30786325581898,1425
30786325581903,762
30786325581910,1143
30786325581942,384
30786325581944,1285
30786325581949,745
30786325581952,584
30786325581961,849
30786325581979,1067
30786325582040,1242
30786325582071,227
30786325582105,857
30786325582116,389
30786325582121,253
30786325582127,243
30786325582181,812
30786325582191,315
30786325582240,1069
30786325582249,392
30786325582257,225
30786325582285,1116
30786325582301,831
30786325582307,274
30786325582317,667
30786325582371,342
30786325582392,1227
30786325582394,724
30786325582400,1098
30786325582405,965
30786325582414,596
30786325582458,200
30786325582484,570
30786325582521,142
30786325582523,576
30786325582567,211
30786325582580,1017
30786325582627,657
30786325582636,343
30786325582643,946
30786325582666,227
30786325582700,1402
30786325582731,1192
30786325582734,1072
30786325582758,935
30786325582767,1305
30786325582777,1042
30786325582793,581
30786325582808,220
30786325582815,561
30786325582834,1004
30786325582847,878
30786325582852,726
30786325582865,885
30786325582880,1399
30786325582911,1370
30786325582912,607
30786325582916,874
30786325582919,691
30786325582935,574
30786325582938,216
30786325582941,1108
30786325582952,1161
30786325582960,1377
30786325582996,1128
30786325583011,918
30786325583027,350
30786325583031,590
30786325583063,723
30786325583092,1038
30786325583094,315
30786325583096,1394
30786325583101,718
30786325583102,948
30786325583140,300
30786325583226,1064
30786325583254,298
30786325583264,1333
30786325583304,262
30786325583336,1002
30786325583339,1272
30786325583355,179
30786325583364,447
30786325583386,469
30786325583398,1214
30786325583430,523
30786325583435,809
30786325583456,1068
30786325583457,912
30786325583469,1158
30786325583486,1413
30786325583488,637
30786325583499,212
30786325583511,283
30786325583536,249
30786325583545,1435
30786325583565,124
30786325583602,1133
30786325583613,481
30786325583622,1244
30786325583658,780
30786325583660,905
30786325583674,154
30786325583684,727
30786325583705,310
30786325583719,561
30786325583816,925
30786325583858,397
30786325583895,503
30786325583904,467
30786325583925,1410
30786325583935,312
30786325583972,860
30786325583981,1094
30786325584035,236
30786325584057,285
30786325584061,348
30786325584071,1111
30786325584072,581
30786325584088,484
30786325584099,322
30786325584114,737
30786325584165,498
30786325584170,1339
30786325584205,775
30786325584221,1269
30786325584228,720
30786325584246,654
30786325584264,819
30786325584269,1102
30786325584272,1351
30786325584296,717
30786325584340,190
30786325584346,467
30786325584351,173
30786325584361,556
30786325584376,842
30786325584400,616
30786325584433,204
30786325584441,1003
30786325584445,381
30786325584466,321
30786325584480,1135
30786325584481,1324
30786325584492,1124
30786325584509,772
30786325584513,1218
30786325584549,606
30786325584554,1109
30786325584565,1073
30786325584582,679
30786325584610,644
30786325584628,372
30786325584632,670
30786325584654,586
30786325584668,695
30786325584689,216
30786325584693,219
30786325584735,770
30786325584816,800
30786325584821,930
30786325584824,694
30786325584827,1308
30786325584833,902
30786325584844,468
30786325584853,1129
30786325584893,1432
30786325584917,615
30786325584947,1220
30786325584950,266
30786325584956,302
30786325584970,217
30786325584981,231
30786325584989,796
30786325584998,494
30786325585005,284
30786325585060,1091
30786325585065,1376
30786325585120,179
30786325585122,557
30786325585138,1169
30786325585164,867
30786325585215,632
30786325585224,858
30786325585258,833
30786325585261,1427
30786325585300,1172
30786325585303,639
30786325585325,196
30786325585328,421
30786325585350,1410
30786325585379,286
30786325585385,145
30786325585391,642
30786325585415,1266
30786325585419,1238
30786325585445,387
30786325585458,649
30786325585467,1245
30786325585519,982
30786325585537,1357
30786325585539,622
30786325585542,1084
30786325585548,335
30786325585573,1033
30786325585602,1387
30786325585624,816
30786325585689,915
30786325585714,1327
30786325585720,456
30786325585738,1323
30786325585748,420
30786325585808,1320
30786325585831,415
30786325585839,807
30786325585887,809
30786325585908,919
30786325585942,580
30786325585943,1318
30786325585990,911
30786325586030,1322
30786325586066,507
30786325586069,705
30786325586135,1324
30786325586200,527
30786325586209,520
30786325586218,610
30786325586229,656
30786325586272,276
30786325586298,184
30786325586325,1236
30786325586330,457
30786325586354,194
30786325586387,1126
30786325586408,807
30786325586429,371
30786325586447,1351
30786325586455,245
30786325586494,717
30786325586501,1397
30786325586543,1082
30786325586559,334
30786325586630,1209
30786325586662,725
30786325586665,1401
30786325586679,794
30786325586698,217
30786325586713,780
30786325586720,954
30786325586731,1220
30786325586734,989
30786325586802,971
30786325586835,852
30786325586851,1330
30786325586856,1085
30786325586863,1092
30786325586873,1137
30786325586916,1422
30786325586956,251
30786325586957,982
30786325586959,410
30786325586977,173
30786325587008,151
30786325587027,273
30786325587042,557
30786325587052,381
30786325587073,763
30786325587078,340
30786325587080,981
30786325587082,276
30786325587136,1167
30786325587164,430
30786325587193,658
30786325587194,905
30786325587197,1058
30786325587204,746
30786325587242,612
30786325587283,1169
30786325587316,530
30786325587323,354
30786325587341,127
30786325587352,248
30786325587391,725
30786325587398,1218
30786325587433,1116
30786325587493,1324
30786325587512,1192
30786325587523,701
30786325587534,143
30786325587540,173
30786325587541,950
30786325587555,808
30786325587556,450
30786325587563,165
30786325587579,409
30786325587595,1130
30786325587617,442
30786325587649,752
30786325587654,654
30786325587660,343
30786325587682,1099
30786325587744,541
30786325587745,144
30786325587782,1164
30786325587789,806
30786325587836,231
30786325587837,174
30786325587872,1212
30786325587884,863
30786325587885,1167
30786325587905,526
30786325587915,1339
30786325587942,451
30786325587945,376
30786325587975,1392
30786325588006,674
30786325588012,1064
30786325588072,504
30786325588075,224
30786325588087,512
30786325588090,805
30786325588120,634
30786325588133,829
30786325588163,771
30786325588173,464
30786325588186,1267
30786325588189,1023
30786325588190,482
30786325588195,117
30786325588198,740
30786325588233,924
30786325588238,1232
30786325588260,850
30786325588264,1179
30786325588266,1374
30786325588268,1057
30786325588280,1201
30786325588294,408
30786325588298,1100
30786325588302,1028
30786325588304,1072
30786325588330,1225
30786325588340,408
30786325588367,428
30786325588386,1163
30786325588415,124
30786325588422,845
30786325588424,1154
30786325588436,877
30786325588440,165
30786325588467,725
30786325588476,523
30786325588484,367
30786325588489,653
30786325588492,1041
30786325588493,1439
30786325588497,116
30786325588519,1008
30786325588556,1161
30786325588559,185
30786325588591,367
30786325588609,160
30786325588624,337
30786325588633,1325
30786325588639,1131
30786325588647,652
30786325588681,1192
30786325588698,768
30786325588716,906
32985348833291,350
32985348833319,858
32985348833336,1086
32985348833338,1208
32985348833348,791
32985348833350,378
32985348833385,226
32985348833391,380
32985348833424,353
32985348833444,618
32985348833453,390
32985348833465,724
32985348833481,1416
32985348833501,488
32985348833510,933
32985348833519,1433
32985348833547,639
32985348833555,311
32985348833556,1133
32985348833564,1425
32985348833604,1039
32985348833668,228
32985348833693,1406
32985348833719,1194
32985348833733,212
32985348833790,1078
32985348833806,469
32985348833841,325
32985348833862,796
32985348833864,837
32985348833877,438
32985348833879,1313
32985348833887,324
32985348833891,1286
32985348833899,595
32985348833918,844
32985348833928,679
32985348833957,762
32985348834003,814
32985348834018,916
32985348834020,651
32985348834052,1332
32985348834066,1084
32985348834070,1097
32985348834098,483
32985348834129,1091
32985348834132,1187
32985348834157,888
32985348834199,1106
32985348834201,1374
32985348834227,1242
32985348834254,621
32985348834268,174
32985348834296,1104
32985348834299,424
32985348834305,1414
32985348834316,706
32985348834339,999
32985348834347,689
32985348834360,1014
32985348834361,686
32985348834365,194
32985348834404,656
32985348834420,723
32985348834426,152
32985348834428,1076
32985348834430,715
32985348834465,502
32985348834481,178
32985348834491,128
32985348834517,1303
32985348834530,1199
32985348834534,1148
32985348834570,1284
32985348834678,471
32985348834690,205
32985348834692,231
32985348834694,1008
32985348834744,677
32985348834749,638
32985348834784,957
32985348834848,1425
32985348834863,1048
32985348834866,567
32985348834870,705
32985348834925,482
32985348834959,860
32985348834963,590
32985348834993,499
32985348835002,418
32985348835008,1210
32985348835009,820
32985348835017,650
32985348835026,1440
32985348835033,777
32985348835048,750
32985348835052,897
32985348835115,396
32985348835126,1229
32985348835134,1406
32985348835140,446
32985348835145,1320
32985348835155,929
32985348835175,1236
32985348835195,505
32985348835207,355
32985348835208,603
32985348835242,1304
32985348835316,890
32985348835319,667
32985348835342,361
32985348835348,861
32985348835352,612
32985348835360,410
32985348835363,1440
32985348835385,698
32985348835388,350
32985348835395,848
32985348835450,1350
32985348835466,1346
32985348835467,633
32985348835495,157
32985348835501,1069
32985348835505,1302
32985348835531,122
32985348835544,1451
32985348835569,668
32985348835576,592
32985348835577,1104
32985348835584,628
32985348835600,828
32985348835617,954
32985348835625,826
32985348835634,564
32985348835653,199
32985348835654,1001
32985348835655,501
32985348835752,1184
32985348835771,710
32985348835785,1102
32985348835837,481
32985348835851,1014
32985348835876,462
32985348835896,273
32985348835963,749
32985348835973,1345
32985348836020,791
32985348836040,1332
32985348836041,352
32985348836059,562
32985348836081,1448
32985348836142,923
32985348836147,685
32985348836157,1205
32985348836171,261
32985348836181,1443
32985348836196,1200
32985348836210,926
32985348836248,828
32985348836251,1013
32985348836260,348
32985348836289,874
32985348836333,860
32985348836336,1092
32985348836353,280
32985348836357,773
32985348836358,1022
32985348836371,1376
32985348836387,742
32985348836388,1351
32985348836404,1415
32985348836413,370
32985348836426,481
32985348836442,1102
32985348836447,612
32985348836451,1242
32985348836461,684
32985348836487,303
32985348836499,1289
32985348836501,935
32985348836534,829
32985348836552,732
32985348836567,1322
32985348836579,144
32985348836611,1308
32985348836634,455
32985348836641,940
32985348836650,617
32985348836687,1348
32985348836691,857
32985348836695,1108
32985348836728,933
32985348836737,966
32985348836763,1398
32985348836780,714
32985348836820,523
32985348836992,1420
32985348837009,347
32985348837069,1128
32985348837078,336
32985348837079,182
32985348837087,534
32985348837115,1087
32985348837125,1414
32985348837138,194
32985348837164,853
32985348837188,1118
32985348837244,833
32985348837247,173
32985348837270,272
32985348837297,670
32985348837316,259
32985348837325,562
32985348837391,1372
32985348837398,915
32985348837429,623
32985348837464,1029
32985348837497,461
32985348837522,1269
32985348837528,1376
32985348837538,1174
32985348837580,550
32985348837581,1387
32985348837590,1088
32985348837598,427
32985348837604,1053
32985348837652,119
32985348837672,161
32985348837712,879
32985348837725,520
32985348837730,678
32985348837731,290
32985348837753,272
32985348837776,682
32985348837799,1369
32985348837818,390
32985348837821,837
32985348837824,537
32985348837827,1219
32985348837838,1370
32985348837848,1422
32985348837850,951
32985348837861,1351
32985348837866,1106
32985348837880,494
32985348837903,1031
32985348837907,354
32985348837922,1020
32985348837939,650
32985348837959,1116
32985348837969,1422
32985348838009,247
32985348838012,1019
32985348838028,722
32985348838032,361
32985348838034,727
32985348838056,399
32985348838083,259
32985348838154,1090
32985348838184,741
32985348838189,674
32985348838192,1058
32985348838220,926
32985348838223,377
32985348838233,547
32985348838238,1033
32985348838240,1217
32985348838254,1293
32985348838260,461
32985348838292,502
32985348838309,755
32985348838327,1028
32985348838338,859
32985348838341,1361
32985348838348,686
32985348838353,845
32985348838364,909
32985348838405,1224
32985348838410,369
32985348838424,1169
32985348838445,208
32985348838461,271
32985348838479,632
32985348838491,210
32985348838497,243
32985348838530,569
32985348838556,878
32985348838557,727
32985348838559,135
32985348838571,673
32985348838586,1172
32985348838675,1287
32985348838678,284
32985348838698,1064
32985348838712,573
32985348838736,412
32985348838743,1341
32985348838762,1373
32985348838786,1403
32985348838790,702
32985348838812,1137
32985348838813,1074
32985348838830,633
32985348838860,151
32985348838877,1380
32985348838893,614
32985348838905,1294
32985348838918,207
32985348838932,1226
32985348838980,935
32985348838985,1040
32985348838988,584
32985348839000,156
32985348839012,827
32985348839015,1391
32985348839019,140
32985348839029,1453
32985348839032,1055
32985348839081,776
32985348839083,743
32985348839102,508
32985348839103,264
32985348839121,1086
32985348839124,1415
32985348839145,411
32985348839181,462
32985348839207,441
32985348839218,1111
32985348839229,575
32985348839246,1326
32985348839250,1011
32985348839322,694
32985348839333,1084
32985348839364,230
32985348839370,397
32985348839399,279
32985348839448,228
32985348839485,1438
32985348839517,742
32985348839518,826
32985348839531,1057
32985348839543,1131
32985348839554,258
32985348839562,615
32985348839578,272
32985348839582,1011
32985348839602,1064
32985348839645,486
32985348839684,543
32985348839702,1171
32985348839723,132
32985348839760,511
32985348839785,876
32985348839786,815
32985348839836,328
32985348839844,1302
32985348839857,1436
32985348839860,878
32985348839864,225
32985348839875,507
32985348839879,473
32985348839886,905
32985348839931,133
32985348839949,1106
32985348839950,111
32985348839959,1146
32985348840004,709
32985348840010,1056
32985348840025,841
32985348840026,1075
32985348840035,611
32985348840067,1216
32985348840073,1049
32985348840088,1352
32985348840163,1030
32985348840168,837
32985348840173,465
32985348840175,1440
32985348840222,1256
32985348840224,661
32985348840244,806
32985348840248,1231
32985348840311,1395
32985348840316,1179
32985348840327,1360
32985348840338,823
32985348840341,1297
32985348840369,961
32985348840392,892
32985348840394,403
32985348840409,175
32985348840421,190
32985348840422,1209
32985348840484,307
32985348840530,810
32985348840586,831
32985348840658,641
32985348840714,250
32985348840727,483
32985348840734,354
32985348840750,701
32985348840758,1039
32985348840784,602
32985348840787,1047
32985348840809,610
32985348840818,919
32985348840841,395
32985348840851,310
32985348840861,1253
32985348840879,1303
32985348840886,784
32985348840896,257
32985348840901,471
32985348840920,549
32985348840934,1157
32985348840951,1058
32985348840958,604
32985348840988,1322
32985348840989,311
32985348840996,1067
32985348841011,1130
32985348841016,466
32985348841042,1259
32985348841047,1102
32985348841055,799
32985348841063,1070
32985348841067,210
32985348841078,812
32985348841204,1305
32985348841246,564
32985348841265,635
32985348841275,771
32985348841279,1217
32985348841313,890
32985348841322,303
32985348841364,484
32985348841408,604
32985348841427,930
32985348841456,691
32985348841466,785
32985348841468,712
32985348841477,823
32985348841482,1093
32985348841483,1077
32985348841532,1280
32985348841536,1299
32985348841555,806
32985348841557,332
32985348841559,1002
32985348841603,957
32985348841633,390
32985348841644,1255
32985348841675,738
32985348841684,356
32985348841688,620
32985348841695,1159
32985348841715,403
32985348841739,308
32985348841747,261
32985348841773,402
32985348841791,140
32985348841792,1227
32985348841827,638
32985348841838,1210
32985348841842,375
32985348841848,1171
32985348841855,435
32985348841872,1316
32985348841879,536
32985348841917,243
32985348841918,406
32985348841929,358
32985348841959,773
32985348841969,277
32985348841991,328
32985348842000,1203
32985348842012,1294
32985348842018,1168
32985348842020,259
32985348842035,580
32985348842062,1355
32985348842063,1067
32985348842070,1043
32985348842085,1170
32985348842089,1012
32985348842198,121
32985348842205,261
32985348842255,539
32985348842264,1322
32985348842285,264
32985348842292,791
32985348842332,136
32985348842335,610
32985348842338,329
32985348842359,688
32985348842377,1350
32985348842400,512
32985348842407,847
32985348842410,1423
32985348842442,580
32985348842444,984
32985348842453,535
32985348842474,486
32985348842483,212
32985348842541,1314
32985348842546,192
32985348842549,1191
32985348842559,842
32985348842566,794
32985348842600,1439
32985348842606,1397
32985348842635,501
32985348842647,1079
32985348842665,1245
32985348842667,258
32985348842672,312
32985348842678,794
32985348842698,263
32985348842743,872
32985348842801,263
32985348842829,1182
32985348842849,159
32985348842857,955
32985348842884,1424
32985348842910,870
32985348842914,393
32985348842945,613
32985348842963,542
32985348842987,1111
32985348842998,146
32985348843005,1138
32985348843008,1259
32985348843016,1262
32985348843021,967
32985348843080,991
32985348843119,1025
32985348843135,380
32985348843168,1077
32985348843177,724
32985348843215,1206
32985348843216,608
32985348843230,1083
32985348843233,177
32985348843250,883
32985348843258,1089
32985348843266,1214
32985348843269,621
32985348843326,1363
32985348843333,880
32985348843335,1134
32985348843354,442
32985348843377,246
32985348843405,1412
32985348843409,244
32985348843412,930
32985348843421,541
32985348843443,755
32985348843444,414
32985348843454,1061
32985348843468,992
32985348843490,505
32985348843514,168
32985348843544,199
32985348843566,255
32985348843569,714
32985348843570,703
32985348843595,875
32985348843608,1416
32985348843616,475
32985348843659,905
32985348843680,215
32985348843709,677
32985348843745,391
32985348843757,1130
32985348843775,699
32985348843778,539
32985348843779,404
32985348843807,471
32985348843823,1195
32985348843830,365
32985348843901,904
32985348843918,1247
32985348843925,411
32985348843945,1217
32985348844002,137
32985348844015,970
32985348844018,877
32985348844038,1222
32985348844050,891
32985348844083,160
32985348844129,507
32985348844131,257
32985348844134,942
32985348844168,558
32985348844173,1320
32985348844186,1138
32985348844193,394
32985348844227,527
32985348844229,1365
32985348844269,1372
32985348844275,968
35184372088834,642
35184372088850,1332
35184372088856,388
35184372088868,255
35184372088870,747
35184372088904,1295
35184372088908,1342
35184372088917,423
35184372088938,556
35184372088992,826
35184372088994,965
35184372088995,1100
35184372089024,149
35184372089026,1204
35184372089047,1238
35184372089060,1127
35184372089073,606
35184372089082,273
35184372089092,949
35184372089098,1364
35184372089124,957
35184372089125,865
35184372089137,1262
35184372089147,1229
35184372089148,913
35184372089157,1088
35184372089230,968
35184372089235,366
35184372089243,537
35184372089261,851
35184372089269,1314
35184372089335,1016
35184372089359,977
35184372089365,726
35184372089372,370
35184372089384,803
35184372089418,1440
35184372089419,385
35184372089421,541
35184372089442,1439
35184372089453,944
35184372089461,139
35184372089462,559
35184372089475,424
35184372089477,983
35184372089483,951
35184372089484,1299
35184372089516,393
35184372089524,973
35184372089576,976
35184372089590,180
35184372089608,191
35184372089636,909
35184372089645,765
35184372089652,567
35184372089680,596
35184372089689,773
35184372089744,1011
35184372089752,978
35184372089763,504
35184372089795,1081
35184372089837,899
35184372089840,170
35184372089865,315
35184372089870,310
35184372089883,1167
35184372089959,753
35184372089969,1151
35184372090052,569
35184372090055,1350
35184372090065,1102
35184372090083,1252
35184372090097,1179
35184372090103,465
35184372090120,1390
35184372090121,825
35184372090131,990
35184372090138,451
35184372090144,342
35184372090148,1415
35184372090151,809
35184372090153,944
35184372090163,1253
35184372090189,1131
35184372090196,724
35184372090208,684
35184372090214,1046
35184372090217,1211
35184372090263,788
35184372090265,1297
35184372090273,1282
35184372090358,1418
35184372090411,806
35184372090439,672
35184372090482,267
35184372090491,611
35184372090540,150
35184372090558,786
35184372090565,997
35184372090580,671
35184372090582,1024
35184372090588,634
35184372090590,1029
35184372090591,978
35184372090598,621
35184372090605,1152
35184372090607,423
35184372090610,575
35184372090624,926
35184372090631,1429
35184372090663,749
35184372090702,209
35184372090710,238
35184372090719,637
35184372090739,1047
35184372090743,625
35184372090782,467
35184372090800,1040
35184372090806,145
35184372090822,271
35184372090834,1426
35184372090859,159
35184372090879,358
35184372090910,1407
35184372090934,1390
35184372090941,983
35184372090954,267
35184372090971,949
35184372090975,432
35184372091009,337
35184372091012,1024
35184372091015,120
35184372091055,404
35184372091078,1260
35184372091084,1057
35184372091089,1263
35184372091097,1247
35184372091151,220
35184372091162,420
35184372091172,315
35184372091214,1401
35184372091225,849
35184372091251,978
35184372091259,1385
35184372091281,1282
35184372091283,964
35184372091341,935
35184372091374,1117
35184372091393,1250
35184372091410,413
35184372091438,424
35184372091451,842
35184372091452,869
35184372091460,896
35184372091523,1057
35184372091526,1070
35184372091584,449
35184372091711,1381
35184372091721,422
35184372091725,1352
35184372091739,112
35184372091744,1196
35184372091768,729
35184372091784,853
35184372091802,1010
35184372091823,612
35184372091845,981
35184372091851,1343
35184372091853,772
35184372091856,1110
35184372091867,119
35184372091891,975
35184372091970,956
35184372092017,1100
35184372092025,1021
35184372092060,933
35184372092071,1288
35184372092078,1049
35184372092103,423
35184372092128,537
35184372092149,1064
35184372092166,553
35184372092189,521
35184372092199,806
35184372092201,1195
35184372092218,1063
35184372092225,1026
35184372092244,400
35184372092254,1426
35184372092294,881
35184372092337,1112
35184372092338,1126
35184372092348,983
35184372092350,485
35184372092380,281
35184372092400,366
35184372092406,1005
35184372092409,982
35184372092420,487
35184372092458,886
35184372092478,987
35184372092482,769
35184372092553,471
35184372092571,668
35184372092574,1340
35184372092575,1441
35184372092620,936
35184372092635,1328
35184372092683,931
35184372092688,408
35184372092691,1062
35184372092700,520
35184372092725,1092
35184372092782,740
35184372092798,1328
35184372092810,368
35184372092820,250
35184372092825,138
